ASIN,product_name,brand,FBA_label,amazon_choice,price_in_US_dollars,unit_price_flag,unit_price_USdollars,unit_price_unit,top_sales_rank,subscribe_flag,shipping_weight_in_ounces,answered_questions,rating_avg,rating_nums,rating_1_star,rating_2_star,rating_3_star,rating_4_star,rating_5_star,subscribe_5_unitprice,subscribe_5_unit,subscribe_15_unitprice,subscribe_15_unit
B0845S7798,ArchCafe - Matcha Latte - 12 Count Single Serve Sticks,ARCHCAFE,Third Party,False,,False,,,2845.0,False,,0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,
B0845TMNQY,Archcafe - Suadaccino - Ready Brew Coffee with Condensed Milk - 12 Count Single Serve Sticks,ARCHCAFE,Third Party,False,,False,,,2697.0,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B08462Z8PQ,Fat Away Instant Diet Coffee Packets 빼자까페 300ml (1 Pack),All About Living,Third Party,False,22.99,True,2.27,Fl Oz,1502.0,False,12.5,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B0848T9CM5,"Korean Instant Coffee Variety Sample Pack Packets Sampler, Korean Rose Bud & Maxim Mocha / Original, Korean Instant Coffee Mix 20 Sticks",The Elixir,FBA,True,8.99,True,0.45,Count,96.0,True,11.2,0,4.3,71.0,0.04,0.02,0.15,0.19,0.6,0.45, Count,0.43, Count
B0849LGVWY,INSTANT MOCHA CAPPUCCINO MIX BY CAFVINA 1lb 4oz (566g),Cafvina,Third Party,False,17.99,True,0.9,Ounce,3753.0,False,19.2,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B0849RXP3N,INSTANT ENGLISH TOFFEE CAPPUCCINO MIX BY CAFVINA 1lb 4oz (566g),Cafvina,Third Party,False,17.99,True,0.9,Ounce,4050.0,False,19.2,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B084BT7W4P,[Namyang] Lookas 9 Red Ginseng Latte Instant Coffee (Pack of 20) / Korean coffee / coffee mix (overseas direct shipment),Namyang,Third Party,False,27.59,True,2.51,Ounce,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B084CYRP64,"OGANSIA Gourmet Mocha Mushroom Coffee Mix with Reishi Mushroom Ganoderma Lucidum, Instant Coffee 28 Gr. Pack of 15 Total 420 Gram",OGANSIA,,False,48.0,False,,,,False,14.9,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B084D36TMY,Kopiko Cappuccino Instant Coffee with Choco Granule (2 pack),Kopiko,FBA,False,22.95,True,22.95,Count,1985.0,False,22.4,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B084FPQRT6,Black Original White Dragon ManPower Energy Enhancement Instant Coffee (1),Black Original,FBA,False,27.99,True,4.67,Count,710.0,False,4.0,0,4.8,6.0,0.0,0.0,0.0,0.23,0.77,,,,
B084G5BC63,DXN Cordyceps Coffee - Premix Coffee With Cordyceps - 3in1- 500g (25 Sachets x 20g),DXN,FBA,False,38.99,True,38.99,Count,,False,19.2,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B084GPRJSK,Coffee Nescafe Classic Instant 900 gramm Big Pack (1.98lb),Nestle Kuban,Third Party,False,31.95,True,1.01,Ounce,3366.0,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B084GWFXDX,Maxim KANU Tiramisu Latte 48 Sticks (Pack of 2),Kanu,FBA,False,39.8,True,0.83,Count,1820.0,False,36.8,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B084GWHNYT,Maxim KANU Vanilla Latte 48 Sticks (Pack of 2),Kanu,FBA,False,42.9,False,,,1796.0,False,36.8,0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,
B084GWM1T9,Maxim KANU Decaffeinated Latte 60 Sticks (Pack of 2),Kanu,FBA,False,42.9,True,0.72,Count,842.0,False,35.2,0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,
B084H4KT18,Tchibo 100% Arabica Decaffienated Instant Coffee,Tchibo,FBA,False,12.95,True,1.3,Count,3021.0,False,0.8,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B084H52V21,La Republica USDA Organic and Fair-Trade INSTANT Coffee (boutique small batch BPA-Free Jar),La Republica,FBA,False,10.99,True,4.4,Ounce,596.0,False,3.8,0,4.2,34.0,0.07,0.07,0.04,0.18,0.64,,,,
B084HB1ZJQ,"Maxim KANU Tiramisu Latte 24 Sticks, Vanilla Latte 24 Sticks",Kanu,FBA,False,39.8,True,0.83,Count,1095.0,False,36.8,0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,
B084HLZYTK,"Durian Coffee, Instant Arabica Coffee with Durian (Family Size Package), 13.4 oz, Product of Thailand",Orta,FBA,False,14.95,True,1.12,Ounce,1450.0,False,15.4,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B084HQ29NM,"Mango Coffee, Instant Coffee with Mango, 7 oz, Product of Thailand",Orta,FBA,False,12.95,True,1.84,Ounce,2181.0,False,9.3,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B084JG6KZK,LA SALVADOREÑA Café Listo Soluble Instantaneo 4 PACK 100 gr. c/u | Coffee Soluble Instant 4 PACK 3.5 oz. each.,La Salvadoreña,Third Party,False,45.97,True,45.97,Count,,False,17.6,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B084KGPV6F,ALRIFAI Cafe Melange Hazelnut Flavored Turkish Coffee 250g - 5.2 Oz.,ALRIFAI,Third Party,False,9.99,True,1.13,Ounce,4559.0,False,35.2,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B084KR78DT,Nescafe Gold Coffee (UK Version) 100g,Nescafé,Third Party,False,16.98,True,16.98,Count,2022.0,False,12.0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,
B084KX24JX,"Nescafe Clasico Decaf Instant Coffee, 3.5 oz & IGS Ceramic Coffee Mug with Spoon Set",Nescaf,FBA,False,10.98,True,3.23,Fl Oz,2763.0,False,32.0,0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,
B084KZW73J,"Nestle Tofina Cevada Chicoria e Cafe Instant Coffee Mix (2 Pack, Total of 400g)",Nestle,FBA,False,27.98,True,13.99,Count,1541.0,False,49.6,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B084L2LTF2,Klatch Coffee Single Serve 8 Pack Variety,"Klatch Coffee, Inc.",Third Party,False,17.0,True,2.13,Count,,False,1.0,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B084NVBSVC,Coconut Coffee Unsweetened 12.7oz (Large Jar 6-Pack),CAcafe,Third Party,False,74.92,True,0.98,Ounce,1591.0,False,12.6,0,4.1,25.0,0.13,0.08,0.0,0.1,0.69,,,,
B084PZWL6J,Biowellz 2 in 1 Instant Coffee with Goji Berries and Eucommia Extract ( Du Zhong ) 20 sachets per box,Bio Wellz,FBA,False,12.9,True,12.9,Count,1950.0,False,16.0,0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,
B084Q2D35H,"3 Box Durian Coffee $1.65/sachet Total 36 sachets Instant Coffee Unique Taste of Durian , Helps increases Digestive Health, Helps to Stay Hydrated",Duzin,Third Party,False,59.5,True,59.5,Count,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B084Q8CNDR,"Kopiko Cappuccino Instant Coffee Mix (2 Pack, Total of 500g)",Kopiko,FBA,False,24.99,True,12.5,Count,1385.0,False,22.4,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B084RCP1DY,Nescafe Taster's Choice Instant Coffee Variety Pack 40 Count (Bay Area Marketplace Tote Bag included with purchase),Bay Area Marketplace,FBA,False,18.99,True,18.99,Count,1672.0,False,9.4,0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,
B084SBSCDL,【4 Boxes】Bio Wellz 2 in 1 Instant Coffee blend with Super Food Goji Berry & Eucommia 【Free 6 Sachets Nugano Gourmet Black Coffee】,Bio Wellz,Third Party,False,67.9,True,16.98,Count,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B084SBZZW2,【40 Sachets】2 in 1 Arabica Robusta Instant Coffee With Herbal Extract + 8 Boxes Ganoderma GanoCafe Tongkat Ali By Gano Excel,Bio Wellz,,False,132.8,False,,,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B084SC6FQX,【2 Boxes x 20 Sachets】 Bio Wellz 2 in 1 Sugar Free Instant Coffee Enhanced With Goji Berries and Eucommia +【6 Boxes】Gano Excel Classic Ganoderma Lucidum,Bio Wellz,Third Party,False,106.0,True,13.25,Count,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B084SPQHCF,【2 Boxes】Instant Coffee Alternative Sugar Free Enhance with Superfood Goji Berry Extract + 4 Boxes Organo Gold Gourmet Café Latte With Ganoderma,Bio Wellz,Third Party,False,104.46,True,17.41,Count,4490.0,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B084SR7JZJ,【60 Sachets】Bio Wellz 2 in 1 Instant Coffee Superfood Extract (Goji & Eucommia) + 5 Boxes Gano Excel 3 in 1 Kopi Gano Coffee,Bio Wellz,Third Party,False,108.76,True,13.6,Count,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B084SRZD2L,2 Boxes 2 in 1【Sugar Free】Instant Coffee Arabica Robusta Blend With Superfood Goji Berries & Eucommia + 6 boxes Gano Excel Ganocafe Mocha,Bio Wellz,Third Party,False,117.5,True,14.69,Count,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B084STKGP2,(4) Bio Wellz 2 in 1 Arabica Robusta Instant Coffee blend【20 sachet/box】+ (6) Organo Gold Gourmet Black Coffee With Ganoderma Lucidum,Bio Wellz,Third Party,False,143.51,True,14.35,Count,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B084STNTBG,Gluta Lipo 10-Sachets Coffee 12-in-1 Slimming & Whitening 1 Pack,GLUTA LIPO,Third Party,False,18.0,True,1.8,Count,1021.0,False,8.2,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B084SV2CF9,【4 Boxes x 20 Sachets】Bio Wellz 2 in 1 Instant Coffee Enhance with Eucommia Herbs +【6 Box】Organo Gold Gourmet Café Latte Coffee With Ganoderma,Bio Wellz,Third Party,False,155.3,True,15.53,Count,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B084SVLN54,(2) Bio Wellz 2 in 1 Instant Coffee 【20 sachet/box】 with Goji Berries & Eucommia Extract (Du Zhong) + (4) Organo Gold Gourmet Black Coffee with 100% Certified Ganoderma Lucidium,Bio Wellz,Third Party,False,96.21,True,16.04,Count,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B084SX6FPW,10 Boxes【2 in 1 Sugar-Free Instant Coffee】with Goji Berries and Eucommia Extract by Bio Wellz FREE 10 Sachets Nugano Gourmet Black Coffee Sachet,Bio Wellz,Third Party,False,132.5,True,13.25,Count,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B084T8W5C4,"Harmony, Keto Matcha, Pure Japanese Matcha to Amplify Energy and Mental Performance, Instant Drink Mix Packet, 12 Packets",Harmony Proteins,,False,39.99,False,,,1769.0,False,11.7,0,2.5,3.0,0.62,0.0,0.0,0.0,0.38,,,,
B084T8YKND,"Harmony, Turmeric Golden Milk Anti-Inflammatory Healthy Gut, Ginger Honey Instant Drink Mix Packet, 12 Packets",Harmony Proteins,FBA,False,20.0,True,3.33,Count,1085.0,False,17.6,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B084T9NH3Z,Girnar Instant Premix Coffee (1Kg) - Low Sugar,GIRNAR,Third Party,False,14.99,True,14.99,Count,3035.0,False,,0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,
B084TPQLJS,INSTANT Turkish Coffee,Shamoot Coffee,Third Party,False,,False,,,1523.0,False,,0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,
B084VGJHYQ,1 Pack Alicafe Tongkat Ali and Ginseng 4 in 1 Premix Coffee without Sugar Imported from Malaysia (20 Sachets x 12g ) Free Express Delivery,Alicafe,Third Party,False,30.0,True,30.0,Count,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B084X57W3T,Tierras Del Cafe Premium Dalgona Freeze Dried Instant Coffee Gold | Medium Roast | Cafe Instantaneo Robusta Soluble | Gluten Free | Non GMO | Fair Trade | 3.53 Ounces / 100g Jar | Kosher,Tierras del Cafe,FBA,False,10.99,True,3.12,Ounce,434.0,False,12.0,0,4.2,10.0,0.14,0.0,0.14,0.0,0.72,,,,
B084YRF974,"Maxwell House International Cafe Hazelnut Instant Iced Latte Single Serve (3.42 oz Boxes, Pack of 32)",MAXWELL HOUSE,Third Party,False,61.37,True,0.57,Ounce,1290.0,False,3.4,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B084YYGCKS,"Maxwell House International Cafe Hazelnut Instant Iced Latte Single Serve (3.42 oz Boxes, Pack of 16)",MAXWELL HOUSE,Third Party,False,33.97,True,0.63,Ounce,2157.0,False,3.4,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B084Z7HQ6Z,"Maxwell House International Cafe Hazelnut Instant Iced Latte Single Serve (3.42 oz Boxes, Pack of 24)",MAXWELL HOUSE,Third Party,False,63.9,True,0.79,Ounce,1148.0,False,3.4,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B084ZQPK6W,Folgers Traditional Roast 4 oz Instant Coffee,Folgers,FBA,False,14.95,True,14.95,Count,2593.0,False,4.3,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B084ZR3KR3,Maxwell House Select Roast 4 oz Soluble coffee,MAXWELL HOUSE,FBA,False,14.95,True,14.95,Count,2312.0,False,4.3,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B08514SS8G,GNM Bullet Proof Coffee 140g (4.93oz) x 2packs,GNM,Third Party,False,47.75,True,4.84,Ounce,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B0852291ZZ,Nestle Nescafe Latte 3 in 1 CARAMEL Coffee - Instant Coffee Packets (20 Sticks x 25g),Nescafe Latte,FBA,False,13.99,True,13.99,Count,1847.0,False,19.2,0,4.2,3.0,0.0,0.0,0.39,0.0,0.61,,,,
B08523589S,Montalvia Gold coffee with Reishi extract 100g - 24K gold coffee with Ganoderma Lucidum,ANI,Third Party,False,32.99,True,32.99,Count,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B0852L8HG3,"Maxim KANU Tiramisu Latte 8 Sticks, Vanilla Latte 8 Sticks",Kanu,FBA,False,22.9,True,1.43,Count,756.0,False,13.4,0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,
B0852TLYPS,Musang King Durian White Coffee (30g x 10 sachets),Fragrance,FBA,False,12.99,True,1.23,Ounce,903.0,False,12.6,0,3.3,4.0,0.28,0.0,0.29,0.0,0.43,,,,
B0857KY9SR,SUNQUICK MANGO Juice Concentrate from Europe 580ml glass bottle,Sunquick Denmark,Third Party,False,26.99,True,26.99,Count,2036.0,False,20.8,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B0859PBNXZ,15 Portable Packets of Coconut Coffee/Tea Series (Coconut Coffee),CAcafe,Third Party,False,,False,,,1283.0,False,1.0,0,3.0,2.0,0.5,0.0,0.0,0.0,0.5,,,,
B085BLKN7T,NESCAFE 3 in 1 Caramel Cream 20 sticks (3 Packs),Nescafé,Third Party,False,18.0,True,0.3,Count,,False,28.8,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B085BLW2JK,NESCAFE 3 in 1 Coconut 20 sticks (3 Packs),Nescafé,Third Party,False,18.0,True,0.3,Count,2398.0,False,28.8,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B085BM9KWP,NESCAFE 3 in 1 Turbo 20 sticks (3 Packs),Nescafé,Third Party,False,18.0,True,0.3,Count,,False,28.8,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B085BMFYP4,NESCAFE 3 in 1 Xtra Strong 20 sticks (3 Packs),Nescafé,Third Party,False,18.0,True,0.3,Count,,False,28.8,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B085BMT686,NESCAFE 3 in 1 Vanilla 20 sticks (3 Packs),Nescafé,Third Party,False,18.0,True,0.3,Count,,False,28.8,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B085BN83YS,NESCAFE 3 in 1 Original 20 sticks (3 Packs),Nescafé,Third Party,False,18.0,True,0.3,Count,,False,28.8,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B085BNGCSN,NESCAFE 3 in 1 Ultra Creamy 20 sticks (3 Packs),Nescafé,,False,18.0,False,,,3118.0,False,28.8,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B085BR5QYQ,NESCAFE 3 in 1 Choco Hazelnut 20 sticks (3 Packs),Nescafé,Third Party,False,18.0,True,0.3,Count,4051.0,False,28.8,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B085CN5YFQ,It Works Skinny Brew- 15 servings per bag,It Works,FBA,False,53.15,True,16.87,Ounce,93.0,False,3.8,6,3.5,16.0,0.19,0.0,0.31,0.15,0.36,,,,
B085DNFVPM,Ginseng Tongkat Ali Instant Coffee (8-Box) Boost your immune system and Increasing your body's metabolism and physiology,Gano,Third Party,False,111.8,True,22.36,Count,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B085DR9W7K,2 Boxes Organo Gold Gourmet Black Ganoderma Coffee (1 Box 30 Sachets) + 2 Sachet Nugano Black Coffee,Organo,FBA,False,,False,,,1173.0,False,13.1,0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,,,,
B085DZLXQD,〓COOlCCI〓Tropical Print Bandeau Bikini Top High Waisted Cheeky Swimsuit Bottom 2 Piece Bathing Suits Floral Print Swimwaer Pink,COOlCCI,Third Party,False,2.53,False,,,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B085FYT6T4,Hazelnut Colombian Instant Coffee Cubes | Single Serve Packets | Medium Roast | Best Coffee in Colombia | Panela Nutrients | 100% Arabica | 6 or 24 cubes | Central Mountain Coffee Kubbees (6 cubes),Central Mountain Coffee,Third Party,False,6.99,True,0.14,Count,1368.0,False,,0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,
B085GBM1FR,Kapal Api Sachet 25sc/Pack - (Pack of 1),Kapal Api,,False,5.0,False,,,,False,4.8,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B085GC7FNK,Kapal Api Sachet 25sc/Pack - (Pack of 2),Kapal Api,,False,9.5,False,,,,False,11.2,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B085GCC339,Kapal Api Sachet 25sc/Pack - (Pack of 3),Kapal Api,,False,15.0,False,,,,False,27.2,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B085H7W4QG,Caramel Coffee Cubes | Colombian Instant Coffee | Medium Dark Roast | Single Serve Packets | Best Coffee Gifts and Presents | 6 or 24 Count Box | Central Mountain Coffee Kubbees,Central Mountain Coffee,Third Party,False,14.99,True,0.3,Count,3964.0,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B085JT9J7X,Organic Keto Coffee,Maximum Slim,FBA,False,,False,,,746.0,False,6.4,0,3.0,2.0,0.5,0.0,0.0,0.0,0.5,,,,
B085KTBP7W,KHAO SHONG 3 In 1 Cappuccino 20.5 g x 30 Sticks. (3 Pack),Khao Shong,Third Party,False,82.18,True,82.18,Count,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B085KXG7KJ,KHAO SHONG 3 In 1 Cappuccino 20.5 g x 30 Sticks.,Khao Shong,Third Party,False,49.26,True,49.26,Count,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B085KZZDQN,"Frozen Bean | 2 servings per package, 6 count (Sampler)",Frozen Bean,Third Party,False,28.89,True,4.82,Count,2113.0,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B085L1CXPX,KHAO SHONG 3 In 1 Super Rich 20.5 g x 30 Sticks.,Khao Shong,Third Party,False,45.14,True,45.14,Count,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B085L3KX16,KHAO SHONG 3 In 1 Espresso 18.5 g x 30 Sticks.,Khao Shong,Third Party,False,45.14,True,45.14,Count,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B085L5TZ13,KHAO SHONG 3 In 1 Mocha 22.5 g x 30 Sticks. (3 Pack),Khao Shong,Third Party,False,76.2,True,76.2,Count,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B085L68F2Q,KHAO SHONG 3 In 1 Mocha 22.5 g x 30 Sticks.,Khao Shong,Third Party,False,47.2,True,47.2,Count,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B085LC3YLQ,KHAO SHONG 3 In 1 Super Rich 20.5 g x 30 Sticks. (3 Pack),Khao Shong,Third Party,False,69.83,True,69.83,Count,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B085LC9TNN,KHAO SHONG 3 In 1 Espresso 18.5 g x 30 Sticks. (3 Pack),Khao Shong,Third Party,False,69.83,True,69.83,Count,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B085MFBC4R,"Vanilla Colombian Instant Coffee Cubes | Single Serve Packets | Medium Roast | Best Coffee in Colombia | Nutrients | Travel, Camping, Office | Central Mountain Coffee Kubbees (24 cubes)",Central Mountain Coffee,Third Party,False,14.99,True,2.5,Count,4545.0,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B085NN9DBR,DealinM Womens St. Patrick's Day Shirts Funny Holiday Leopard Plaid Printed Clover T-Shirt Graphic Tee Tops,DealinM,Third Party,False,5.21,False,,,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B085RBR7WT,2 Boxes Organo Gold Cafe Latte Low Caffeine & 3 Boxes Organo Gold Black Coffee Ganoderma Lucidum,Organo Gold,Third Party,False,94.8,True,18.96,Count,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B085RYV3YT,Kapal Api Sachet 5sc/Pack - (Pack of 1),Kapal Api,,False,2.0,False,,,,False,8.0,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B085RZ9R34,Kapal Api Sachet 5sc/Pack - (Pack of 3),Kapal Api,,False,3.0,False,,,4594.0,False,4.8,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B085S5VYMR,Organo Gold Gourmet Café Latte 3-Box and Organo Gold Gourmet Black Coffee 1-Box,Organo,Third Party,False,78.0,True,15.6,Count,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B085SWSHRC,"VitaCup Instant Coffee Stick (20) Count Bundle | Genius & Slim Blend | Superfood & Vitamins B1, B5, B6, B9, B12, & D3 Infused | Vegan | Enjoy Hot or Cold",VitaCup,FBA,False,25.95,False,,,1182.0,False,,0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,,,,
B085SZYJPG,3in1 đỏ 20g x 17G - CAFE VIETNAM,pharmacy vietnam,Third Party,False,23.99,False,,,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B085T263RS,"DealinM Womens Valentines Day Shirt, Leopard Print Heart Shirt Top T-Shirt Short Sleeve Cute Graphic Print Tee",DealinM,Third Party,False,3.99,False,,,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B085T53FMF,Trung Nguyen Legend Classic Special Energy Specialty 3-in-1 Instant Premium Vietnamese Coffee 48 Servings (2 packs of 408g with 24 sticks x 17g)),Trung Nguyên,FBA,False,23.99,True,12.0,Count,863.0,False,33.6,0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,
B085T6X5T2,"Cafe Bustelo Espresso Instant Decaf Coffee, 3.5 Ounce glass jar",Cafe Bustelo,FBA,False,16.95,True,4.84,Ounce,1057.0,False,4.0,0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,,,,
B085TCP8ZW,"VitaCup Instant Coffee Stick (48) Count Bundle | Genius & Slim Blend | Superfood & Vitamins B1, B5, B6, B9, B12, & D3 Infused | Vegan | Enjoy Hot or Cold",VitaCup,FBA,False,45.0,False,,,1829.0,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B085TPQ5BT,"Cafe Bustelo Supreme Freeze Dried Instant Coffee from Colombia, Glass Jar, 3.52 Ounces (Pack of 12)",Cafe Bustelo,FBA,False,82.98,True,1.96,Ounce,949.0,False,160.0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,
B085VGD1XC,[Pack of 2] Mild blend 18P of coffee drip coffee mellow taste of UCC craftsman,C&U,Third Party,False,19.49,True,9.75,Count,4517.0,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B085VL7F1Y,VitaCup Slim Ground Coffee Bag & Instant Stick Bundle | Diet & Metabolism | Garcinia & Fiber | Skinny Coffee | Vegan | B Vitamins Infused | 12 oz. Ground Coffee Bag & 10 Count Instant Coffee Sticks,VitaCup,FBA,False,29.95,False,,,2536.0,False,12.0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,
B085VXSS2L,[Pack of 2] UCC craftsman of coffee drip coffee deep richness of the special blend 18P,Craftsman of coffee,,False,19.49,False,,,2487.0,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B085W495M5,Nescafe Original Extra Forte Coffee-230g (Pack of 12),Brew Lab,,False,89.99,False,,,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B085W86G5W,Fireside Instant Coffee (Decaffeinated)- Butter Rum Flavor 2 Pack,Several,FBA,False,22.99,True,11.5,Count,3599.0,False,32.0,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B085W8GN4P,Fireside Instant Coffee (Decaffeinated)- Caramel Flavor 2 Pack,several,FBA,False,22.99,True,11.5,Count,3712.0,False,19.2,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B085W8ZC6G,Fireside Instant Coffee (Decaffeinated)- Hazelnut Brownie Flavor 2 Pack,several,FBA,False,22.99,True,11.5,Count,2393.0,False,19.2,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B085XKK62D,"El Palteado Instant Coffee – Deluxe Dark Roast Colombian Coffee – Pure Arabica Instant Coffee – Delicate, Smooth Flavor – Sweet Aroma and Medium Acidity – Ideal for Office, Home (Classic, 85g)",MALEBASICS,Third Party,False,12.99,True,12.99,Count,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B085Y61X44,"4 Pack- NesCaf Coffee, Rich & Smooth, Refill Pack, 170g/Pack",Nes,Third Party,False,54.99,True,13.75,Count,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B085ZL9GX6,"Grateful Earth: Super Brain Blend Instant Coffee - Medium Roast, Gourmet Arabica & Robusta, Non-Dairy 3-in-1 Coffee Packets (20) - Nootropics, Superfoods, Turmeric & Mushroom, Energy & Immune Support",Grateful Earth,FBA,False,45.99,True,2.3,Count,183.0,True,14.4,0,4.9,39.0,0.0,0.0,0.0,0.07,0.93,2.3, Count,2.18, Count
B085ZYMCVL,Nestle Malaysia Nescafe Zero Nescafe 2 In 1 Blend and Brew Zero Unsweetened Instant Coffee No Added Sugar Premix Coffee Sugar Free Coffee Nescafe Single Serve Packet Coffee Halal Drinks Teatime Breakfast 25 Sticks x 12g (0.42oz),Nescafe Malaysia,FBA,False,13.99,True,1.32,Ounce,550.0,False,12.0,0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,
B08613FWJD,"2-Pack Nes Cafe Gold Flat White Coffee, 15s x 20g/pack",Nes,Third Party,False,26.15,True,13.08,Count,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B086167HSM,Kopiko Brow Coffee - 8.8oz ( 10-ct ) (Pack of 4),Kopiko,,False,27.96,False,,,,False,107.2,0,,,0.0,0.0,0.0,0.0,0.0,,,,
